LocalObservationDateTime,WeatherText,HasPrecipitation,IsDayTime,Temperature(C),Temperature(F),RealFeelTemperature(C),RealFeelTemperature(F),RealFeelTemperatureShade(C),RealFeelTemperatureShade(F),RelativeHumidity,IndoorRelativeHumidity,DewPoint(C),DewPoint(F),WindDirection(Degrees),WindDirection(Text),WindSpeed(km/h),WindSpeed(mi/h),WindGustSpeed(km/h),WindGustSpeed(mi/h),UVIndex,UVIndexText,Pressure(mb),Pressure(inHg),ApparentTemperature(C),ApparentTemperature(F),WindChillTemperature(C),WindChillTemperature(F)
2021-10-12T13:55:00-05:00,Mostly sunny,False,True,25.8,78.0,27.8,82.0,24.6,76.0,39,39,11.0,52.0,180,S,7.4,4.6,10.2,6.4,3,Moderate,1024.4,30.25,25.6,78.0,25.6,78.0
2021-10-12T13:55:00-05:00,Mostly sunny,False,True,25.8,78.0,27.8,82.0,24.6,76.0,39,39,11.0,52.0,180,S,7.4,4.6,10.2,6.4,3,Moderate,1024.4,30.25,25.6,78.0,25.6,78.0
2021-10-12T14:20:00-05:00,Partly sunny,False,True,26.6,80.0,31.0,88.0,25.4,78.0,37,37,11.0,52.0,180,S,7.4,4.6,10.2,6.4,7,High,1023.4,30.22,26.7,80.0,26.7,80.0
2021-10-12T14:35:00-05:00,Mostly sunny,False,True,26.6,80.0,30.0,86.0,25.2,77.0,36,36,10.6,51.0,180,S,10.0,6.2,12.6,7.8,6,High,1023.4,30.22,26.1,79.0,26.7,80.0
2021-10-12T14:55:00-05:00,Partly sunny,False,True,26.6,80.0,30.2,86.0,25.2,77.0,36,36,10.6,51.0,180,S,10.0,6.2,12.6,7.8,7,High,1023.4,30.22,26.1,79.0,26.7,80.0
2021-10-12T15:10:00-05:00,Mostly sunny,False,True,27.1,81.0,29.5,85.0,25.7,78.0,35,35,10.6,51.0,180,S,10.0,6.2,12.6,7.8,5,Moderate,1022.0,30.18,26.7,80.0,27.2,81.0
2021-10-12T15:20:00-05:00,Mostly sunny,False,True,27.1,81.0,29.5,85.0,25.7,78.0,35,35,10.6,51.0,180,S,10.0,6.2,12.6,7.8,5,Moderate,1022.0,30.18,26.7,80.0,27.2,81.0
2021-10-12T15:35:00-05:00,Partly sunny,False,True,27.1,81.0,25.7,78.0,24.0,75.0,37,37,11.3,52.0,180,S,12.0,7.4,15.2,9.4,2,Low,1022.0,30.18,26.7,80.0,27.2,81.0
2021-10-12T15:55:00-05:00,Mostly sunny,False,True,27.1,81.0,27.4,81.0,24.0,75.0,37,37,11.3,52.0,180,S,12.0,7.4,15.2,9.4,5,Moderate,1022.0,30.18,26.7,80.0,27.2,81.0
2021-10-12T16:10:00-05:00,Mostly sunny,False,True,27.6,82.0,26.9,80.0,24.4,76.0,36,36,11.3,52.0,180,S,12.0,7.4,15.2,9.4,3,Moderate,1021.0,30.15,27.2,81.0,27.8,82.0
2021-10-12T16:20:00-05:00,Partly sunny,False,True,27.4,81.0,26.8,80.0,25.9,79.0,32,32,9.2,49.0,180,S,11.1,6.9,15.2,9.4,1,Low,1021.0,30.15,26.7,80.0,27.2,81.0
2021-10-12T16:55:00-05:00,Partly sunny,False,True,27.4,81.0,26.8,80.0,25.9,79.0,32,32,9.2,49.0,180,S,11.1,6.9,15.4,9.6,1,Low,1021.0,30.15,26.7,80.0,27.2,81.0
2021-10-12T17:10:00-05:00,Mostly sunny,False,True,26.7,80.0,26.8,80.0,25.2,77.0,33,33,9.2,49.0,180,S,11.1,6.9,15.4,9.6,2,Low,1020.3,30.13,26.1,79.0,26.7,80.0
2021-10-12T17:20:00-05:00,Mostly sunny,False,True,26.7,80.0,26.8,80.0,25.2,77.0,33,33,9.2,49.0,180,S,11.1,6.9,15.4,9.6,2,Low,1020.3,30.13,26.1,79.0,26.7,80.0
2021-10-12T17:35:00-05:00,Mostly sunny,False,True,26.7,80.0,26.3,79.0,25.1,77.0,33,33,9.2,49.0,180,S,13.2,8.2,16.2,10.1,2,Low,1020.3,30.13,26.1,79.0,26.7,80.0
2021-10-12T17:55:00-05:00,Mostly cloudy,False,True,26.7,80.0,26.6,80.0,25.1,77.0,33,33,9.2,49.0,180,S,13.2,8.2,16.2,10.1,2,Low,1020.3,30.13,26.1,79.0,26.7,80.0
2021-10-12T18:10:00-05:00,Mostly cloudy,False,True,25.2,77.0,24.2,76.0,24.2,76.0,36,36,9.2,49.0,180,S,13.2,8.2,16.2,10.1,1,Low,1020.3,30.13,24.4,76.0,25.0,77.0
2021-10-12T18:20:00-05:00,Mostly cloudy,False,True,25.2,77.0,24.2,76.0,24.2,76.0,36,36,9.2,49.0,180,S,13.2,8.2,16.2,10.1,1,Low,1020.3,30.13,24.4,76.0,25.0,77.0
2021-10-12T18:35:00-05:00,Mostly cloudy,False,True,25.2,77.0,24.2,76.0,24.2,76.0,37,37,9.5,49.0,180,S,13.2,8.2,17.1,10.6,1,Low,1020.3,30.13,24.4,76.0,25.0,77.0
2021-10-12T18:55:00-05:00,Partly sunny,False,True,25.2,77.0,24.2,76.0,24.2,76.0,37,37,9.5,49.0,180,S,13.2,8.2,17.1,10.6,1,Low,1020.3,30.13,24.4,76.0,25.0,77.0
2021-10-12T19:10:00-05:00,Sunny,False,True,25.6,78.0,24.4,76.0,24.4,76.0,35,35,9.2,49.0,203,SSW,7.4,4.6,17.1,10.6,0,Low,1020.3,30.13,25.0,77.0,25.6,78.0
2021-10-12T19:20:00-05:00,Partly sunny,False,True,25.6,78.0,24.4,76.0,24.4,76.0,35,35,9.2,49.0,203,SSW,7.4,4.6,17.1,10.6,0,Low,1020.3,30.13,25.0,77.0,25.6,78.0
2021-10-12T19:35:00-05:00,Mostly cloudy,False,False,25.6,78.0,24.4,76.0,24.4,76.0,35,35,9.2,49.0,203,SSW,7.4,4.6,10.2,6.4,0,Low,1020.3,30.13,25.0,77.0,25.6,78.0
2021-10-12T19:55:00-05:00,Cloudy,False,False,25.6,78.0,24.4,76.0,24.4,76.0,35,35,9.2,49.0,203,SSW,7.4,4.6,10.2,6.4,0,Low,1020.3,30.13,25.0,77.0,25.6,78.0
2021-10-12T20:10:00-05:00,Mostly cloudy,False,False,23.6,75.0,22.4,72.0,22.4,72.0,40,40,9.2,49.0,203,SSW,7.4,4.6,10.2,6.4,0,Low,1021.0,30.15,23.9,75.0,23.9,75.0
2021-10-12T20:20:00-05:00,Mostly cloudy,False,False,23.6,75.0,22.4,72.0,22.4,72.0,40,40,9.2,49.0,203,SSW,7.4,4.6,10.2,6.4,0,Low,1021.0,30.15,23.9,75.0,23.9,75.0
2021-10-12T20:35:00-05:00,Mostly cloudy,False,False,23.6,75.0,22.4,72.0,22.4,72.0,44,44,10.9,52.0,203,SSW,8.1,5.0,10.5,6.5,0,Low,1021.0,30.15,23.9,75.0,23.9,75.0
2021-10-12T20:55:00-05:00,Mostly cloudy,False,False,23.6,75.0,22.4,72.0,22.4,72.0,44,44,10.9,52.0,203,SSW,8.1,5.0,10.5,6.5,0,Low,1021.0,30.15,23.9,75.0,23.9,75.0
2021-10-13T07:55:00-05:00,Sunny,False,True,13.4,56.0,14.9,59.0,14.9,59.0,90,59,11.8,53.0,0,N,0.0,0.0,10.0,6.2,0,Low,1023.0,30.21,16.7,62.0,13.3,56.0
2021-10-13T08:10:00-05:00,Sunny,False,True,14.6,58.0,17.1,63.0,17.1,63.0,83,59,11.8,53.0,0,N,0.0,0.0,10.0,6.2,1,Low,1023.0,30.21,17.8,64.0,14.4,58.0
2021-10-13T08:20:00-05:00,Mostly sunny,False,True,14.6,58.0,17.1,63.0,17.1,63.0,83,59,11.8,53.0,0,N,0.0,0.0,10.0,6.2,1,Low,1023.0,30.21,17.8,64.0,14.4,58.0
2021-10-13T08:35:00-05:00,Mostly sunny,False,True,14.6,58.0,15.1,59.0,15.1,59.0,95,68,13.9,57.0,203,SSW,7.7,4.8,10.2,6.4,1,Low,1023.0,30.21,17.8,64.0,14.4,58.0
2021-10-13T08:55:00-05:00,Partly sunny,False,True,14.6,58.0,15.3,60.0,15.3,60.0,95,68,13.9,57.0,203,SSW,7.7,4.8,10.2,6.4,1,Low,1023.0,30.21,17.8,64.0,14.4,58.0
2021-10-13T09:10:00-05:00,Mostly cloudy,False,True,15.6,60.0,17.5,64.0,15.2,59.0,90,68,13.9,57.0,203,SSW,7.7,4.8,10.2,6.4,2,Low,1023.7,30.23,18.9,66.0,15.6,60.0
2021-10-13T09:35:00-05:00,Mostly cloudy,False,True,15.6,60.0,17.1,63.0,15.1,59.0,91,69,14.2,58.0,203,SSW,8.1,5.0,10.7,6.6,2,Low,1023.7,30.23,18.9,66.0,15.6,60.0
2021-10-13T09:55:00-05:00,Mostly cloudy,False,True,15.6,60.0,16.9,62.0,15.1,59.0,91,69,14.2,58.0,203,SSW,8.1,5.0,10.7,6.6,2,Low,1023.7,30.23,18.9,66.0,15.6,60.0
2021-10-13T10:10:00-05:00,Partly sunny,False,True,17.8,64.0,19.3,67.0,17.6,64.0,79,69,14.2,58.0,203,SSW,7.4,4.6,10.7,6.6,2,Low,1024.0,30.24,18.9,66.0,17.8,64.0
2021-10-13T10:20:00-05:00,Partly sunny,False,True,17.8,64.0,18.6,66.0,18.6,66.0,79,69,14.2,58.0,203,SSW,7.4,4.6,10.7,6.6,1,Low,1024.0,30.24,18.9,66.0,17.8,64.0
2021-10-13T10:35:00-05:00,Partly sunny,False,True,17.8,64.0,18.6,66.0,18.6,66.0,79,69,14.2,58.0,203,SSW,7.4,4.6,10.2,6.4,1,Low,1024.0,30.24,18.9,66.0,17.8,64.0
2021-10-13T10:35:00-05:00,Partly sunny,False,True,17.8,64.0,18.6,66.0,18.6,66.0,79,69,14.2,58.0,203,SSW,7.4,4.6,10.2,6.4,1,Low,1024.0,30.24,18.9,66.0,17.8,64.0
2021-10-13T11:10:00-05:00,Partly sunny,False,True,19.5,67.0,21.5,71.0,18.4,65.0,71,69,14.2,58.0,203,SSW,7.4,4.6,10.2,6.4,3,Moderate,1024.0,30.24,19.4,67.0,19.4,67.0
2021-10-13T11:20:00-05:00,Partly sunny,False,True,19.5,67.0,23.3,74.0,18.4,65.0,71,69,14.2,58.0,203,SSW,7.4,4.6,10.2,6.4,5,Moderate,1024.0,30.24,19.4,67.0,19.4,67.0
2021-10-13T11:35:00-05:00,Partly sunny,False,True,19.5,67.0,20.6,69.0,18.1,65.0,66,64,13.1,56.0,203,SSW,10.2,6.4,12.6,7.8,3,Moderate,1024.0,30.24,19.4,67.0,19.4,67.0
2021-10-13T11:35:00-05:00,Partly sunny,False,True,19.5,67.0,20.6,69.0,18.1,65.0,66,64,13.1,56.0,203,SSW,10.2,6.4,12.6,7.8,3,Moderate,1024.0,30.24,19.4,67.0,19.4,67.0
2021-10-13T12:10:00-05:00,Partly sunny,False,True,21.1,70.0,25.1,77.0,19.7,68.0,60,60,13.1,56.0,203,SSW,10.2,6.4,12.6,7.8,7,High,1024.0,30.24,21.1,70.0,21.1,70.0
2021-10-13T12:20:00-05:00,Mostly cloudy,False,True,21.1,70.0,25.1,77.0,19.7,68.0,60,60,13.1,56.0,203,SSW,10.2,6.4,12.6,7.8,7,High,1024.0,30.24,21.1,70.0,21.1,70.0
2021-10-13T12:35:00-05:00,Partly sunny,False,True,21.1,70.0,23.0,73.0,19.6,67.0,55,55,11.8,53.0,203,SSW,12.8,8.0,16.0,10.0,4,Moderate,1024.0,30.24,21.1,70.0,21.1,70.0
2021-10-13T12:55:00-05:00,Partly sunny,False,True,21.1,70.0,24.4,76.0,19.6,67.0,55,55,11.8,53.0,203,SSW,12.8,8.0,16.0,10.0,7,High,1024.0,30.24,21.1,70.0,21.1,70.0
2021-10-13T13:10:00-05:00,Mostly sunny,False,True,22.3,72.0,25.9,79.0,20.8,69.0,51,51,11.8,53.0,203,SSW,12.8,8.0,16.0,10.0,8,Very High,1023.4,30.22,22.2,72.0,22.2,72.0
2021-10-13T13:20:00-05:00,Partly sunny,False,True,24.6,76.0,28.4,83.0,23.1,74.0,39,39,10.0,50.0,180,S,11.1,6.9,16.0,10.0,8,Very High,1023.4,30.22,24.4,76.0,24.4,76.0
2021-10-13T13:35:00-05:00,Partly sunny,False,True,24.6,76.0,28.4,83.0,23.1,74.0,39,39,10.0,50.0,180,S,11.1,6.9,15.4,9.6,8,Very High,1023.4,30.22,24.4,76.0,24.4,76.0
2021-10-13T13:55:00-05:00,Partly sunny,False,True,24.6,76.0,28.4,83.0,23.1,74.0,39,39,10.0,50.0,180,S,11.1,6.9,15.4,9.6,8,Very High,1023.4,30.22,24.4,76.0,24.4,76.0
2021-10-13T14:10:00-05:00,Mostly cloudy,False,True,24.7,76.0,28.1,83.0,23.2,74.0,39,39,10.0,50.0,180,S,11.1,6.9,15.4,9.6,7,High,1013.2,29.92,24.4,76.0,24.4,76.0
2021-10-13T14:20:00-05:00,Mostly cloudy,False,True,24.7,76.0,27.2,81.0,23.2,74.0,39,39,10.0,50.0,180,S,11.1,6.9,15.4,9.6,5,Moderate,1013.2,29.92,24.4,76.0,24.4,76.0
2021-10-13T14:35:00-05:00,Mostly cloudy,False,True,24.7,76.0,27.2,81.0,23.0,73.0,39,39,9.9,50.0,180,S,14.9,9.3,18.4,11.4,7,High,1013.2,29.92,24.4,76.0,24.4,76.0
2021-10-13T14:55:00-05:00,Mostly cloudy,False,True,24.7,76.0,26.5,80.0,23.0,73.0,39,39,9.9,50.0,180,S,14.9,9.3,18.4,11.4,5,Moderate,1013.2,29.92,24.4,76.0,24.4,76.0
2021-10-13T15:10:00-05:00,Cloudy,False,True,24.8,77.0,25.7,78.0,23.1,74.0,39,39,9.9,50.0,180,S,14.9,9.3,18.4,11.4,4,Moderate,1022.3,30.19,25.0,77.0,25.0,77.0
2021-10-13T15:20:00-05:00,Mostly cloudy,False,True,24.8,77.0,25.0,77.0,23.1,74.0,39,39,9.9,50.0,180,S,14.9,9.3,18.4,11.4,3,Moderate,1022.3,30.19,25.0,77.0,25.0,77.0
2021-10-13T15:20:00-05:00,Mostly cloudy,False,True,24.8,77.0,25.0,77.0,23.1,74.0,39,39,9.9,50.0,180,S,14.9,9.3,18.4,11.4,3,Moderate,1022.3,30.19,25.0,77.0,25.0,77.0
2021-10-13T15:20:00-05:00,Mostly cloudy,False,True,24.8,77.0,25.0,77.0,23.1,74.0,39,39,9.9,50.0,180,S,14.9,9.3,18.4,11.4,3,Moderate,1022.3,30.19,25.0,77.0,25.0,77.0
2021-10-13T15:20:00-05:00,Mostly cloudy,False,True,24.8,77.0,25.0,77.0,23.1,74.0,39,39,9.9,50.0,180,S,14.9,9.3,18.4,11.4,3,Moderate,1022.3,30.19,25.0,77.0,25.0,77.0
2021-10-13T15:20:00-05:00,Mostly cloudy,False,True,24.8,77.0,25.0,77.0,23.1,74.0,39,39,9.9,50.0,180,S,14.9,9.3,18.4,11.4,3,Moderate,1022.3,30.19,25.0,77.0,25.0,77.0
2021-10-13T16:10:00-05:00,Cloudy,False,True,24.8,77.0,24.5,76.0,23.1,74.0,39,39,9.9,50.0,180,S,14.9,9.3,18.4,11.4,2,Low,1021.7,30.17,25.0,77.0,25.0,77.0
2021-10-13T16:20:00-05:00,Cloudy,False,True,25.0,77.0,25.3,77.0,23.5,74.0,32,32,7.4,45.0,180,S,11.1,6.9,18.4,11.4,2,Low,1021.7,30.17,23.9,75.0,25.0,77.0
2021-10-13T17:35:00-05:00,Mostly cloudy,False,True,24.9,77.0,24.3,76.0,23.3,74.0,34,34,8.2,47.0,180,S,12.4,7.7,16.4,10.2,1,Low,1022.0,30.18,24.4,76.0,25.0,77.0
2021-10-13T17:55:00-05:00,Mostly cloudy,False,True,24.9,77.0,24.3,76.0,23.3,74.0,34,34,8.2,47.0,180,S,12.4,7.7,16.4,10.2,1,Low,1022.0,30.18,24.4,76.0,25.0,77.0
2021-10-13T18:10:00-05:00,Mostly cloudy,False,True,23.7,75.0,22.6,73.0,22.6,73.0,37,37,8.2,47.0,180,S,12.4,7.7,16.4,10.2,1,Low,1022.3,30.19,23.3,74.0,23.9,75.0
2021-10-13T18:20:00-05:00,Mostly cloudy,False,True,23.7,75.0,22.6,73.0,22.6,73.0,37,37,8.2,47.0,180,S,12.4,7.7,16.4,10.2,1,Low,1022.3,30.19,23.3,74.0,23.9,75.0
2021-10-13T18:35:00-05:00,Mostly cloudy,False,True,23.7,75.0,22.8,73.0,22.8,73.0,40,40,9.3,49.0,180,S,11.3,7.0,16.0,10.0,1,Low,1022.3,30.19,23.9,75.0,23.9,75.0
2021-10-13T18:55:00-05:00,Partly sunny,False,True,23.7,75.0,22.8,73.0,22.8,73.0,40,40,9.3,49.0,180,S,11.3,7.0,16.0,10.0,1,Low,1022.3,30.19,23.9,75.0,23.9,75.0
2021-10-13T19:10:00-05:00,Mostly cloudy,False,True,22.4,72.0,20.9,70.0,20.9,70.0,43,43,9.3,49.0,180,S,11.3,7.0,16.0,10.0,0,Low,1022.3,30.19,22.2,72.0,22.2,72.0
2021-10-13T19:20:00-05:00,Mostly cloudy,False,True,23.0,73.0,21.5,71.0,21.5,71.0,39,39,8.5,47.0,293,WNW,11.1,6.9,16.0,10.0,0,Low,1022.3,30.19,22.8,73.0,22.8,73.0
2021-10-13T19:35:00-05:00,Mostly cloudy,False,False,23.0,73.0,21.5,71.0,21.5,71.0,39,39,8.5,47.0,293,WNW,11.1,6.9,15.4,9.6,0,Low,1022.3,30.19,22.8,73.0,22.8,73.0
2021-10-13T19:55:00-05:00,Mostly cloudy,False,False,23.0,73.0,21.5,71.0,21.5,71.0,39,39,8.5,47.0,293,WNW,11.1,6.9,15.4,9.6,0,Low,1022.3,30.19,22.8,73.0,22.8,73.0
2021-10-13T20:10:00-05:00,Mostly cloudy,False,False,21.3,70.0,19.9,68.0,19.9,68.0,44,44,8.5,47.0,293,WNW,11.1,6.9,15.4,9.6,0,Low,1022.7,30.2,21.1,70.0,21.1,70.0
2021-10-13T20:20:00-05:00,Mostly cloudy,False,False,21.3,70.0,19.9,68.0,19.9,68.0,44,44,8.5,47.0,293,WNW,11.1,6.9,15.4,9.6,0,Low,1022.7,30.2,21.1,70.0,21.1,70.0
2021-10-13T20:35:00-05:00,Mostly cloudy,False,False,21.3,70.0,19.8,68.0,19.8,68.0,50,50,10.4,51.0,293,WNW,11.7,7.3,14.3,8.9,0,Low,1022.7,30.2,21.1,70.0,21.1,70.0
2021-10-13T20:55:00-05:00,Mostly cloudy,False,False,21.3,70.0,19.8,68.0,19.8,68.0,50,50,10.4,51.0,293,WNW,11.7,7.3,14.3,8.9,0,Low,1022.7,30.2,21.1,70.0,21.1,70.0
2021-10-14T07:55:00-05:00,Partly sunny,False,True,10.8,51.0,12.6,55.0,12.6,55.0,92,51,9.5,49.0,0,N,0.0,0.0,9.4,5.8,0,Low,1023.4,30.22,13.9,57.0,10.6,51.0
2021-10-14T08:10:00-05:00,Partly sunny,False,True,12.0,54.0,14.8,59.0,14.8,59.0,85,51,9.5,49.0,0,N,0.0,0.0,9.4,5.8,1,Low,1023.7,30.23,15.0,59.0,12.2,54.0
2021-10-14T08:20:00-05:00,Partly sunny,False,True,12.0,54.0,14.8,59.0,14.8,59.0,85,51,9.5,49.0,0,N,0.0,0.0,9.4,5.8,1,Low,1023.7,30.23,15.0,59.0,12.2,54.0
2021-10-14T08:35:00-05:00,Mostly sunny,False,True,12.0,54.0,12.9,55.0,12.9,55.0,89,53,10.2,50.0,248,WSW,5.1,3.2,7.3,4.5,0,Low,1023.7,30.23,15.6,60.0,12.2,54.0
2021-10-14T08:35:00-05:00,Mostly sunny,False,True,12.0,54.0,12.9,55.0,12.9,55.0,89,53,10.2,50.0,248,WSW,5.1,3.2,7.3,4.5,0,Low,1023.7,30.23,15.6,60.0,12.2,54.0
2021-10-14T09:10:00-05:00,Sunny,False,True,13.8,57.0,16.6,62.0,14.1,57.0,79,53,10.2,50.0,248,WSW,5.1,3.2,7.3,4.5,2,Low,1024.7,30.26,17.2,63.0,13.9,57.0
2021-10-14T09:35:00-05:00,Mostly sunny,False,True,13.8,57.0,15.5,60.0,14.1,57.0,82,55,10.8,52.0,248,WSW,4.9,3.1,7.0,4.4,1,Low,1024.7,30.26,17.2,63.0,13.9,57.0
2021-10-14T09:35:00-05:00,Mostly sunny,False,True,13.8,57.0,15.5,60.0,14.1,57.0,82,55,10.8,52.0,248,WSW,4.9,3.1,7.0,4.4,1,Low,1024.7,30.26,17.2,63.0,13.9,57.0
2021-10-14T10:10:00-05:00,Mostly sunny,False,True,16.0,61.0,20.3,69.0,16.5,62.0,70,54,10.5,51.0,135,SE,3.7,2.3,7.0,4.4,3,Moderate,1025.1,30.27,18.3,65.0,16.1,61.0
2021-10-14T10:20:00-05:00,Mostly sunny,False,True,16.0,61.0,20.3,69.0,16.5,62.0,70,54,10.5,51.0,135,SE,3.7,2.3,7.0,4.4,3,Moderate,1025.1,30.27,18.3,65.0,16.1,61.0
2021-10-14T10:35:00-05:00,Mostly sunny,False,True,16.0,61.0,20.3,69.0,16.5,62.0,70,54,10.5,51.0,135,SE,3.7,2.3,5.1,3.2,3,Moderate,1025.1,30.27,18.3,65.0,16.1,61.0
2021-10-14T10:55:00-05:00,Mostly sunny,False,True,16.0,61.0,20.3,69.0,16.5,62.0,70,54,10.5,51.0,135,SE,3.7,2.3,5.1,3.2,3,Moderate,1025.1,30.27,18.3,65.0,16.1,61.0
2021-10-14T11:10:00-05:00,Mostly sunny,False,True,19.4,67.0,23.7,75.0,18.5,65.0,56,54,10.5,51.0,135,SE,3.7,2.3,5.1,3.2,5,Moderate,1025.4,30.28,19.4,67.0,19.4,67.0
2021-10-14T11:20:00-05:00,Mostly sunny,False,True,19.4,67.0,23.7,75.0,18.5,65.0,56,54,10.5,51.0,135,SE,3.7,2.3,5.1,3.2,5,Moderate,1025.4,30.28,19.4,67.0,19.4,67.0
2021-10-14T11:35:00-05:00,Mostly sunny,False,True,19.4,67.0,23.5,74.0,18.4,65.0,56,54,10.4,51.0,135,SE,5.3,3.3,6.6,4.1,5,Moderate,1025.4,30.28,19.4,67.0,19.4,67.0
2021-10-14T11:55:00-05:00,Partly sunny,False,True,19.4,67.0,23.5,74.0,18.4,65.0,56,54,10.4,51.0,135,SE,5.3,3.3,6.6,4.1,5,Moderate,1025.4,30.28,19.4,67.0,19.4,67.0
2021-10-14T12:10:00-05:00,Partly sunny,False,True,22.3,72.0,27.3,81.0,21.3,70.0,47,47,10.4,51.0,135,SE,5.3,3.3,6.6,4.1,7,High,1024.7,30.26,22.2,72.0,22.2,72.0
2021-10-14T12:20:00-05:00,Mostly sunny,False,True,22.3,72.0,27.3,81.0,21.3,70.0,47,47,10.4,51.0,135,SE,5.3,3.3,6.6,4.1,7,High,1024.7,30.26,22.2,72.0,22.2,72.0
2021-10-14T12:35:00-05:00,Mostly sunny,False,True,22.3,72.0,26.6,80.0,21.2,70.0,44,44,9.4,49.0,135,SE,6.6,4.1,8.5,5.3,5,Moderate,1024.7,30.26,22.2,72.0,22.2,72.0
2021-10-14T12:55:00-05:00,Mostly sunny,False,True,22.3,72.0,27.2,81.0,21.2,70.0,44,44,9.4,49.0,135,SE,6.6,4.1,8.5,5.3,7,High,1024.7,30.26,22.2,72.0,22.2,72.0
2021-10-14T13:10:00-05:00,Mostly sunny,False,True,25.2,77.0,29.9,86.0,24.0,75.0,23,23,2.6,37.0,180,S,7.4,4.6,8.5,5.3,7,High,1024.0,30.24,23.3,74.0,25.0,77.0
2021-10-14T13:20:00-05:00,Mostly sunny,False,True,25.2,77.0,29.9,86.0,24.0,75.0,23,23,2.6,37.0,180,S,7.4,4.6,8.5,5.3,7,High,1024.0,30.24,23.3,74.0,25.0,77.0
2021-10-14T13:35:00-05:00,Mostly sunny,False,True,25.2,77.0,29.9,86.0,24.0,75.0,23,23,2.6,37.0,180,S,7.4,4.6,10.2,6.4,7,High,1024.0,30.24,23.3,74.0,25.0,77.0
2021-10-14T13:55:00-05:00,Mostly sunny,False,True,25.2,77.0,29.9,86.0,24.0,75.0,23,23,2.6,37.0,180,S,7.4,4.6,10.2,6.4,7,High,1024.0,30.24,23.3,74.0,25.0,77.0
2021-10-14T14:10:00-05:00,Mostly sunny,False,True,25.7,78.0,30.1,86.0,24.5,76.0,22,22,2.6,37.0,180,S,7.4,4.6,10.2,6.4,7,High,1023.4,30.22,23.3,74.0,25.6,78.0
2021-10-14T14:20:00-05:00,Mostly sunny,False,True,25.7,78.0,30.1,86.0,24.5,76.0,22,22,2.6,37.0,180,S,7.4,4.6,10.2,6.4,7,High,1023.4,30.22,23.3,74.0,25.6,78.0
2021-10-14T14:35:00-05:00,Sunny,False,True,25.7,78.0,29.2,85.0,24.4,76.0,23,23,3.0,37.0,180,S,8.8,5.4,10.7,6.6,6,High,1023.4,30.22,23.9,75.0,25.6,78.0
2021-10-14T14:55:00-05:00,Sunny,False,True,25.7,78.0,29.7,85.0,24.4,76.0,23,23,3.0,37.0,180,S,8.8,5.4,10.7,6.6,7,High,1023.4,30.22,23.9,75.0,25.6,78.0
2021-10-14T15:10:00-05:00,Sunny,False,True,26.7,80.0,29.4,85.0,25.4,78.0,21,21,3.0,37.0,180,S,8.8,5.4,10.7,6.6,5,Moderate,1022.0,30.18,25.0,77.0,26.7,80.0
2021-10-14T15:20:00-05:00,Mostly sunny,False,True,26.7,80.0,29.4,85.0,25.4,78.0,21,21,3.0,37.0,180,S,8.8,5.4,10.7,6.6,5,Moderate,1022.0,30.18,25.0,77.0,26.7,80.0
2021-10-14T15:35:00-05:00,Sunny,False,True,26.7,80.0,28.5,83.0,25.4,78.0,23,23,4.1,39.0,180,S,8.8,5.4,11.1,6.9,4,Moderate,1022.0,30.18,25.0,77.0,26.7,80.0
2021-10-14T15:55:00-05:00,Sunny,False,True,26.7,80.0,29.4,85.0,25.4,78.0,23,23,4.1,39.0,180,S,8.8,5.4,11.1,6.9,5,Moderate,1022.0,30.18,25.0,77.0,26.7,80.0
2021-10-14T16:10:00-05:00,Sunny,False,True,28.4,83.0,30.3,87.0,27.2,81.0,17,17,0.9,34.0,203,SSW,7.4,4.6,11.1,6.9,3,Moderate,1021.0,30.15,26.1,79.0,28.3,83.0
2021-10-14T16:20:00-05:00,Sunny,False,True,28.4,83.0,30.3,87.0,27.2,81.0,17,17,0.9,34.0,203,SSW,7.4,4.6,11.1,6.9,3,Moderate,1021.0,30.15,26.1,79.0,28.3,83.0
2021-10-14T17:20:00-05:00,Sunny,False,True,29.0,84.0,29.6,85.0,27.8,82.0,16,16,0.9,34.0,203,SSW,7.4,4.6,10.2,6.4,2,Low,1020.7,30.14,26.1,79.0,28.9,84.0
2021-10-14T17:35:00-05:00,Sunny,False,True,29.0,84.0,29.2,85.0,27.6,82.0,20,20,4.0,39.0,203,SSW,9.8,6.1,11.5,7.2,2,Low,1020.7,30.14,26.7,80.0,28.9,84.0
2021-10-14T17:55:00-05:00,Sunny,False,True,29.0,84.0,29.2,85.0,27.6,82.0,20,20,4.0,39.0,203,SSW,9.8,6.1,11.5,7.2,2,Low,1020.7,30.14,26.7,80.0,28.9,84.0
2021-10-14T18:10:00-05:00,Sunny,False,True,27.4,81.0,26.7,80.0,26.7,80.0,22,22,4.0,39.0,203,SSW,9.8,6.1,11.5,7.2,1,Low,1020.7,30.14,25.6,78.0,27.2,81.0
2021-10-14T18:20:00-05:00,Sunny,False,True,27.4,81.0,26.7,80.0,26.7,80.0,22,22,4.0,39.0,203,SSW,9.8,6.1,11.5,7.2,1,Low,1020.7,30.14,25.6,78.0,27.2,81.0
2021-10-14T18:35:00-05:00,Sunny,False,True,27.4,81.0,26.6,80.0,26.6,80.0,26,26,6.2,43.0,203,SSW,10.5,6.5,13.0,8.1,1,Low,1020.7,30.14,26.1,79.0,27.2,81.0
